userId,leniency,extremity,activity,genre_entropy,contrarian_bias,contrarian_degree,popularity_bias
111549,0.13654282894640835,0.891704099153976,2728,2.3669051780911734,-0.04530298864942523,0.5899041031834514,4045.442448680352
54465,0.40659506955180635,0.6704998088005016,2627,2.579945452816111,0.6273013697710537,0.7123678905654557,5175.604111153407
12131,-0.7864802173252223,0.8227774201764317,2620,2.4849323556218033,-0.6590168012588328,0.7193145041887334,5499.012213740458
105580,-0.7899898557526797,0.8115075514224134,2612,2.462337178058986,-1.0944388673073757,1.1321304278609061,4157.504594180705
70201,-0.42386871137336346,0.5920624960041648,2610,2.5073382705217058,-0.37253019985568225,0.468163841936159,4495.664750957854
41267,-0.5076147607756978,0.8114194172999236,2604,2.5623104401934786,-0.44428218497505007,0.6428996927147231,5213.856758832565
63147,-0.6458798809298281,0.8355810449629736,2596,2.3922747610564503,-0.807393835487703,0.9716461374002423,2933.734591679507
136268,-0.4558006620646844,0.8634950381316665,2576,2.4890139161851246,-0.5387056446239953,0.7464760170336033,5189.697981366459
24688,-0.25734871965268047,0.970527247580626,2573,2.5863858955237955,-0.2589812378644918,0.6705618158303706,5450.254955305091
53346,-0.19578755091597877,0.8781370845697052,2570,2.54438973833093,-0.2660469554068818,0.5825782534039362,5155.741245136187
107326,0.27302039498660857,0.9091883122433096,2537,2.3901879859512625,0.1722887024890859,0.5964681958659255,4709.042569964525
14705,-0.3706406737690462,0.9618824528700141,2526,2.456573411101938,-0.4904440160430448,0.7379170371949091,5073.690419635788
131347,-0.40148327076033663,0.9363028918261962,2500,2.547789568003839,-0.3804727158644416,0.6002419896625443,4420.076
27469,-0.3302938816928127,0.9103872375267886,2488,2.5372724337878876,-0.3857168387427233,0.6124791528915887,5522.190916398714
68026,0.24184820848190425,1.034898485038638,2481,2.3560945797882447,0.1362754117764031,0.7770245203925236,4195.343006852076
67346,-0.9664544214896722,1.3326823547358193,2468,2.5226814309161427,-0.9860989612191916,1.1793748867734588,3675.95340356564
123606,0.3210857604516617,0.9427242616272592,2467,2.544467878143598,0.28052918063968973,0.6279725949653568,5397.386704499392
114406,-0.25117596969388867,1.3188494695327606,2438,2.614628783251598,-0.5412227610663676,1.0465718151200707,4733.570549630845
91867,0.2433453006682349,1.02565043347804,2415,2.4158183289977733,0.18121196500808198,0.6865505441605554,5021.974327122153
86529,-0.9020328505922697,0.9948342561052383,2380,2.52701710632907,-1.0995819280155792,1.2085580073014892,4986.562184873949
22901,0.3744082832937172,0.8990337252486035,2368,2.5233645009607564,0.3050665765756984,0.5907695181474584,4850.018158783784
119048,0.4544336211315554,1.0574930696926397,2368,2.5605221968578293,0.350816485451047,0.7227084885091343,4820.914695945946
24219,0.12796068528361948,0.7549494393634373,2366,2.5156843886369193,0.16627803208464173,0.49008884116788015,5426.954353338969
62812,-0.4683038901918173,0.9757038044175929,2357,2.4002961256025763,-0.41795660158611625,0.8006930290635319,5615.450148493848
7201,-0.18272200526226046,0.9323978602364914,2339,2.596194521712903,-0.20777370755364055,0.6900330369216988,5054.888413852073
91193,-0.18786821699689593,0.7303919598446064,2325,2.479979969643626,-0.31931962272924336,0.5402661625008436,4306.15440860215
68063,-0.3927105865724867,0.9464784782305007,2321,2.456296701302221,-0.35564209950001996,0.5996853625752042,5144.166307626023
32344,-0.39470653464922556,0.9493292028052045,2304,2.457776618255102,-0.3530290413849182,0.6056947910715711,5309.766059027777
103223,0.4369167292396634,0.9990714479734273,2300,2.437644163774456,0.3343310231476463,0.7841135824909946,5797.562173913044
51558,-0.49036973593773503,1.1645175686449012,2283,2.4936864406516195,-0.48599172194186974,0.9389033435852396,6070.694261936049
129583,0.2732383151427471,0.7543603337319003,2270,2.440682701093462,0.25037308627699884,0.5881189810152367,4995.699559471365
61168,-0.4022311237926517,1.0487096619658707,2259,2.5624463501607257,-0.4131855799217887,0.8086645868331243,5880.406817175742
128258,0.12541027619115397,0.6638785077435667,2247,2.4862084877796473,0.1041551946683903,0.5134858852287927,5650.28170894526
131894,1.1280218985801267,0.80732446146587,2244,2.5703246073578887,1.4335452894014133,1.5926024300370831,3224.2210338680925
92956,-0.1766968664669557,1.1216809258405402,2236,2.5428948363474566,-0.0557922717969922,0.6396658270420256,6205.6010733452595
79531,-0.24037577861139114,0.8216393346644866,2229,2.4017827977646236,-0.3037259778731175,0.6049971131828581,5667.138178555406
76630,-0.4084243838662611,0.9180911213105186,2228,2.5605738320229827,-0.42725021258097595,0.6386646531652843,6749.431777378815
118754,0.23189862149860385,0.9787836282735363,2209,2.559748538628621,0.2096756262875317,0.6373191197683973,6708.704843820733
113668,-0.5558912417748294,1.253976473537177,2208,2.481830280574769,-0.3795576846989446,0.8766831051884219,5137.98777173913
122995,0.27850763833057224,0.8764656877378607,2200,2.428292417588572,0.3963705757295418,0.6340182902392176,5272.882727272728
50297,-0.36946571732695777,1.014618849210423,2199,2.409862146272167,-0.44468071520938995,0.7211904019807611,5137.769895407003
52260,-0.09499369123565682,0.5639790677521256,2188,2.555520151358171,-0.10006590144998656,0.4227754993144359,5738.039305301645
52009,-0.8120722918033376,1.3164058300013555,2186,2.3941038695721013,-0.8307968766716357,1.1801426613088046,5828.237877401647
43194,-0.1510574880715705,1.0845601193526229,2172,2.5425752204160066,-0.12537328236982012,0.6636673462426439,6148.722375690608
107640,-0.17720526706347917,0.9743564401163464,2164,2.5407731466496997,-0.1157756978706799,0.7975118384103096,5815.1566543438075
3907,-0.5182729977385874,0.8893224694832308,2161,2.549883211986456,-0.6158431529111122,0.7120307728843125,5352.422952336881
137202,0.5297553192211102,0.7225815821374282,2156,2.5054896931671076,0.2729528645730941,0.49491951316119664,5948.3177179962895
42929,-0.29457931543227733,1.158039607846363,2149,2.548636878644813,-0.13029247877280953,0.8237162658811461,5519.90181479758
97853,0.15441789582855714,0.8028293204135761,2143,2.580250158790315,0.05765541155086397,0.45652292104657605,4870.339710685954
135425,-0.5973140399911059,0.9491930279201631,2132,2.4855653766818215,-0.6978274278490953,0.8774394751588593,5249.375234521576
116189,0.09038477435244507,0.6996218354651648,2128,2.48262299106505,-0.004255681376645973,0.394003519538437,5686.369360902256
31404,-0.38285525007392396,1.1411174946512876,2127,2.3998216968921935,-0.3091465324028719,0.8287711550374476,3469.4757874941233
72008,0.8546542645171802,1.198677009440911,2126,2.510692008685561,0.6086050244582136,1.1443990030504687,5014.298212605832
116317,-0.5713456821078546,1.1819142246053058,2115,2.585319770977204,-0.44882615464491776,0.9466967528846857,6420.602364066194
131961,-0.7097680790897263,1.1531456488013985,2113,2.5559795555593214,-0.6443846472150392,0.873747756033569,6290.923331755797
119531,0.28762898669352044,0.9119519818307468,2113,2.3833218369757625,0.10624370424517543,0.5756232964466104,5297.044486512068
66763,0.12149059287602704,0.889003193262073,2112,2.4067429204794815,0.09445722079874007,0.5159792428664313,6007.996212121212
2261,-0.5432160980848151,0.7790223214502134,2108,2.431165045189842,-0.6322198039242806,0.7479209866012847,5728.357685009488
33736,-0.666402359079425,0.7547781758959773,2106,2.327226484754129,-0.507644282515947,0.6475849624076283,5152.863722697056
106441,-0.3568107161544489,0.8846841404091764,2106,2.5742883785470725,-0.313454917691581,0.6348273559831936,5447.052706552707
42204,-0.17141660409367,0.7166290878019683,2100,2.561059645598274,-0.1812627622161311,0.38476666144538263,4607.6466666666665
128309,-0.699675810215143,0.9220251781333199,2091,2.4914853136452604,-0.933666840237165,1.0616648242763231,5518.176470588235
27053,-0.6702767573503752,0.8534865369331387,2088,2.5073135543607203,-0.7163274460051462,0.7863719047132519,5043.960249042146
69793,-0.24275249415439237,0.8196656982948711,2086,2.5351209722924675,-0.1648118911417801,0.5136328721246997,6579.783796740173
903,-0.6937262650021792,1.1041274718174277,2084,2.4978205009111414,-0.611963553585578,0.8683208439023969,6012.782149712092
73611,0.018310960008894206,0.8320113487389368,2080,2.4580182613007744,-0.051894271317099366,0.484419362439029,6686.602403846154
4358,0.1294203717845881,1.362508471050543,2059,2.5220520294418916,0.2178021575875839,0.9851951463508756,6172.149587178242
23173,-0.7535325179677188,0.9456325003803913,2059,2.4563934171628055,-0.6696157485106652,0.8225511974976524,6230.182127246236
117144,-0.1489388857335987,0.9984753197075057,2057,2.5081403200382097,-0.024034541213477097,0.6127263045969347,5799.1667476908115
64843,-0.04292511990875525,1.0503157877248148,2055,2.5350180398738154,0.04657954912524338,0.674908259577345,5633.586374695864
49554,0.18336897095506277,0.7650587598710513,2052,2.5139073230285116,0.10096752992989048,0.49786790208945547,6166.5667641325535
58953,-0.09175514576033672,0.8018411847366128,2048,2.471850432412761,-0.11931387171148033,0.5996133165091778,5387.134765625
55765,0.29157274889568274,0.7450636498232779,2035,2.4749676613195537,0.27000869220700274,0.5923060096641876,6127.971498771499
72983,0.02361372874777956,0.8898588330691481,2033,2.5284191251539703,0.21588604645936996,0.5867850914243812,5620.921298573537
4222,0.6103744652752541,0.8133371402605543,2023,2.6046850731221243,0.4557772913959628,0.6691540059922814,5539.822540781019
26867,-0.3025882212553861,1.033834978240736,2020,2.492546644016376,-0.5657567009750275,0.8551883754923018,4541.540099009901
95301,0.1320652440911485,0.6037861208780849,2020,2.493446095608349,-0.1748281037676228,0.5134662577420399,5251.000495049505
34651,0.6560594447996237,0.913999684003725,2018,2.5310400287458306,0.6554360074303932,0.8304392584942668,6277.283944499504
99754,0.30942911774313187,0.5111984965943478,2018,2.4074403511192988,0.11008828141583822,0.3524119434060849,5491.966798810704
110758,0.02437574563310596,0.9843911864127523,2013,2.4834936792954636,0.024562862737468084,0.6020834744572574,6640.833084947839
133811,0.8740549689214139,0.7379482129254626,2011,2.5229864377378775,0.7513298872303875,0.8919731015396994,6606.05271009448
52636,0.17266374119185457,0.7383875561655859,2008,2.5857912149607913,0.13406289114401995,0.6180478694272306,5041.399402390438
57735,-0.49138463370834273,0.7930958420582332,1981,2.4940176428482475,-0.5912551719472173,0.7511604727861262,5859.034830893488
32514,0.38858339590633006,0.5348161339374096,1980,2.434151680057818,0.3200557312566307,0.4966545146579075,6098.502525252526
60159,-0.24301997962109612,1.0132629505887247,1975,2.5664681816048662,-0.1136271270364254,0.7004845258219382,6605.887088607595
89307,-0.752117823605865,0.9143251198752994,1968,2.522583640554263,-0.7600552482938236,0.8658385575335154,6601.258130081301
75810,-0.08063429116849985,1.1785446344039192,1960,2.635036127674587,-0.1652628189884085,0.7389514350137008,5634.417346938775
80920,-0.5330347766306787,0.7980319159743661,1959,2.594086958191726,-0.5164833840269296,0.6183382333291708,5349.961204696274
16676,0.09931959222534825,1.0235566112041017,1956,2.5200419901334272,-0.08194195209664988,0.7633365546572018,5748.459611451943
34856,-0.22901446579396323,1.1978842467696416,1933,2.5449318504859644,-0.19742621147987566,0.7258051633217012,6492.33574754268
101044,-0.38343764220368914,0.8220489859667524,1933,2.438711364914356,-0.4145147070113675,0.7363725331961722,5273.186239006725
137277,-0.1880105056875716,0.6733931548778495,1924,2.5938465516140483,-0.18954131165279983,0.3671252414846499,5936.183471933472
59407,0.09733252965546368,0.5641606669357158,1924,2.6226872090838,-0.014141230816545598,0.4326143228219907,5999.442307692308
21398,0.30956010775895404,0.692256201073209,1918,2.4965548658693475,0.044597277613890055,0.5239959236272484,5001.855578727842
51199,-0.01799967619398357,1.2426922585516191,1914,2.4821157144075716,-0.23117350261363845,0.9129369388613363,5748.078369905956
102888,-0.002769463228955882,0.8846782348000763,1912,2.455207997757004,0.060791911103025696,0.5495848294951042,6555.097280334728
104345,-0.13353686278970223,0.7799034307545217,1907,2.5726851065051433,-0.41906982460495446,0.6096102910737166,6630.454640797064
3318,-0.34725343882756343,0.9874542204852588,1904,2.492510925350624,-0.08150541653945828,0.7239287574115848,5912.503151260505
80092,-0.15676748128665263,0.5814341507713117,1900,2.5355297858472525,-0.3937557599266761,0.5349165088622629,4185.527368421052
112988,0.11621451171062436,0.7053764607829424,1894,2.4628522454230986,-0.06534568515963755,0.4263849765982287,6816.102956705386
43545,-0.5482206914791528,1.1509687741758103,1892,2.394730338923275,-0.6211903119022958,0.8889075401109215,6256.7806553911205
10303,0.1510393508041452,0.8089352095292792,1892,2.3254433787057858,0.048949399885818416,0.5039924114006982,6531.351479915434
75678,0.21199103921843188,0.9530186241239113,1884,2.4415870304630287,0.2069066986941067,0.6654394765069624,6335.17144373673
17040,0.12367579107335214,0.7829462970416116,1876,2.3890578186747726,-0.07866326287442436,0.5775664574153183,4356.128997867804
134567,0.07821678262994647,1.063000927509324,1873,2.557547995144171,0.04106976906141058,0.7427067890547707,5751.323545114789
75299,0.1740534813764154,1.1512991878212402,1872,2.562703988946472,0.12219243208300089,0.6988706578088244,6892.715277777777
24830,0.0841692707056878,0.9007519511587467,1869,2.429965243921433,0.09696886820239455,0.656354367747236,6329.854467629749
25101,-0.12013055716549514,1.5171992979140057,1861,2.5616440611409677,-0.14796656929439483,0.9887679999927134,6618.450832885545
54305,-0.28128391626867444,0.7793170177015506,1859,2.458486838518806,-0.5500627881928126,0.6785451133985245,5330.556750941367
15478,-0.7642018691430859,1.03503358759929,1855,2.514148693865814,-0.9668381734220582,1.0697178234152889,5668.704043126685
104043,-0.7122824049594709,0.8119700769803905,1848,2.497416166228744,-0.5602574524348259,0.6967140003967598,5548.540584415585
9034,-0.27231716355947055,0.7399584520847455,1847,2.462405311941519,-0.540558682259785,0.6962657870662966,4732.610720086627
39181,0.39395798874020604,0.9720943765092965,1842,2.4568665148325137,0.22521990472332198,0.686001600902637,6515.382736156352
40058,0.05377441527985871,0.9726012987126174,1841,2.494102487820285,0.09845686898316632,0.6313173891106014,6242.380771319935
9087,-0.19581819743062479,1.1772396450476232,1841,2.49252130436719,-0.09424376277873978,0.7862629863092668,6400.167300380228
62040,0.4183841205440113,1.4585960604873114,1840,2.625609952561282,0.3510439408576732,0.875538353281368,5859.030978260869
133372,0.04684860934865531,1.0458535426921542,1835,2.3809967599890585,0.13724522743722464,0.647049168972271,5888.756403269755
70936,-0.23947912681268146,1.139685312422757,1834,2.3857054376137787,-0.44939775882367056,0.9109041850293784,5268.6297709923665
59414,-0.03753165961888394,0.8364727344328617,1831,2.2810520850095886,-0.2255456610403888,0.6149501539368925,4311.412342981977
66836,-0.5821816314160744,1.4129263945209993,1830,2.520971629951577,-0.6500929235536494,0.9448329737796521,4358.880327868853
100366,0.2173961812944576,0.85478696095467,1825,2.6150452279558656,0.25031923217765795,0.5851203665865821,5835.266849315069
21163,-0.33468030209623567,1.1707662144707107,1819,2.383196149633323,-0.5225409299530432,0.8740778827593938,5746.010445299615
26193,0.1314431609577249,0.8087929968154235,1816,2.5267521686067274,-0.1401397337524478,0.4679337342907417,6231.336453744493
89242,0.5898230653278174,0.5804932910055901,1815,2.2836131112745934,0.7522015520998486,0.8958452270835895,5282.392286501377
116361,-0.0029451492133754087,1.0296613233653582,1810,2.442665855882411,-0.2638734583151826,0.6656137853743196,6072.6939226519335
33082,-1.006260066340447,0.8115010705605747,1810,2.4784200778787464,-1.0891916483868929,1.1581200161577905,6877.067403314917
100134,-0.5480611346230928,1.5430889041353542,1807,2.567031802914083,-0.6511451135650702,1.1655928944197649,7190.006087437742
66263,0.26525006257299655,0.703291712525585,1800,2.5621263378498584,0.31134468736904386,0.5802010113455567,6455.528888888889
106939,0.8677872649539489,0.8605276198112433,1792,2.531501746111902,0.8853101387997351,0.9918574708573719,6360.167410714285
25978,0.25912929233556925,0.6606158260338528,1783,2.6251759613512338,0.2205773981064762,0.5098118581458585,6657.103196859226
123352,-0.11147272081645365,1.2113510324505488,1782,2.5895862147674795,0.06424732164138236,0.7512847499204351,5145.295735129069
138208,-0.7542483465604488,0.997339355842433,1781,2.4877138823768394,-0.7445827734679575,0.8767746700737569,7015.553060078608
50943,-0.07653222733112086,1.0094944968557458,1773,2.485472736068246,-0.03527057153902118,0.6344285266763897,7061.548787366046
45987,-0.5572029095865219,1.1585192330986063,1772,2.535963171987521,-0.35608184205365356,0.8471626363820094,5687.422121896163
33349,-0.09839929784837276,0.9736849919732348,1772,2.4999805134232065,-0.16752603555851078,0.6223245075012108,7458.641083521445
77696,0.01865893887139114,0.8172924742680034,1765,2.5299542095567547,0.0696641681516904,0.4684192352259898,6842.326912181303
6719,0.15972852062288334,1.1689371414084815,1764,2.438701419441907,0.1571390922707602,0.8402492759960626,6172.113378684808
134773,-0.18015595673421503,1.1443326098588968,1761,2.4986006168059345,-0.06977775585369161,0.7963713185538812,6404.189664963089
62160,-0.42410599803306415,1.2312891045820562,1760,2.526356707639397,-0.37633447220250643,0.866351804245354,5736.745454545455
68575,-0.6982427240632978,1.0964579998797621,1756,2.4817997078199596,-0.8286061166907279,1.0068586692686063,6415.223804100227
60887,-1.832078704550291,0.923230253856173,1752,2.627760284010061,-1.8407314707339852,1.9268253057381537,4150.6752283105025
101861,-0.5111496323164006,1.5168239428721864,1748,2.4689032173661225,-0.55427555178908,1.2334361469548292,6091.5343249427915
29499,0.16762119659361518,1.2048654429159458,1746,2.5463503787904873,-0.05563674650147571,0.9074464453149035,5885.613402061856
982,-0.10745289826750026,0.6494339925346934,1745,2.50416558872382,-0.08249324623156318,0.40730155057268197,7177.1965616045845
120948,-0.00010161938419006589,1.0276985789330668,1744,2.5123158880829117,0.007572488067031894,0.5630132076198533,6990.600917431193
21391,-0.19304886709061186,0.8743325945582331,1744,2.4429052277644536,-0.36725669996923965,0.677485774695172,6887.805619266055
741,-0.9479227203016212,2.026920592519532,1744,2.552683533688287,-0.5370315219151887,1.407123405992795,5970.568233944954
37317,0.06176182390403495,0.9072517698654395,1743,2.5746489572366924,0.038144063333200494,0.5179652312366833,5796.876075731498
89402,-0.14302579949596872,0.9179732075644358,1740,2.511132578797544,-0.1378941892009474,0.49801158231941883,6727.228735632184
65401,-0.018600512139646863,1.1366125874459745,1740,2.381728732407573,-0.2739434221921127,0.8072394544480909,5419.994827586207
156,0.24983507311545416,0.8950034118663979,1739,2.4667480917778906,0.3905594125687875,0.7288233476895688,4939.81426106958
46396,-0.237226456499267,1.286524972028042,1739,2.572634988649412,-0.4012966358002154,0.9715476143012852,6316.749856239218
21861,0.2309605080415067,1.3647894165022059,1736,2.5455165724413216,0.23793767622096781,1.0353375521642547,6120.024769585253
137686,0.05772987802859042,0.8214489764576822,1734,2.5434056369908893,0.07049054524935984,0.4292949359924679,7440.5467128027685
15486,-0.4311433169497132,0.5498562291766927,1732,2.5541937319618846,-0.4286260483320294,0.6130910734040307,7317.042147806004
10761,-0.613467441759759,1.147759873862942,1731,2.561906047147302,-0.6050222021044976,0.8810932084012733,6166.734257654535
66810,-0.15804278493037716,1.1090714170341653,1729,2.4667622901981594,-0.25366106403081956,0.8068685589921063,6270.4060150375935
18628,-0.4007526396080494,1.1931462236028751,1727,2.450739451707605,-0.38698232390522913,0.8842006663285068,6922.399536768963
58069,-0.4653154653173721,0.9384215346853927,1727,2.581517552472289,-0.4698700734433836,0.7315530053239794,6277.479444122756
54107,0.6852810523076474,0.9680034056522335,1721,2.601165366505291,0.3990180745317265,0.7207371032973372,6249.188262638001
80668,0.004182308738789775,0.8825861576621423,1717,2.4685084237037964,-0.026369222770927354,0.6778753609746931,6403.30984274898
137343,-0.8749946926717587,1.1053734723758057,1716,2.5061863596175495,-0.6402874076487161,0.9151326879206522,6311.0641025641025
76292,-0.5629140758945259,1.4559559424392876,1714,2.5844155050301554,-0.42473700030883826,1.0097500868800031,6200.093348891482
67527,-0.11575850440519675,0.6159149501760175,1712,2.4634244091156363,-0.1781102383590519,0.46320214181490105,7124.4894859813085
42096,-0.05745717362751046,0.9981204321122986,1709,2.540598906643925,-0.08517340534963004,0.694949408115519,7395.926272674078
121930,-0.36848139722403683,0.7548757853079486,1708,2.497927564194398,-0.5145502106251669,0.6420813468065066,6231.408665105387
110706,-1.3005657063575264,1.3320233769666454,1708,2.5667686234847324,-1.2283899944424084,1.4142078453310638,5975.463114754099
135090,-0.5161701252204307,0.9386551526953163,1704,2.543235631981475,-0.6195905291769402,0.7525832063967203,8109.915492957746
54113,0.8600035836997573,0.8350330471009861,1704,2.512870414374762,0.694075335816377,0.8377214430428543,5694.3526995305165
16938,0.42837212830069626,0.8402768434165654,1704,2.5419656943564393,0.36578099021181576,0.7661594761833052,7813.960680751174
41079,0.18897555276907507,0.6876978741910938,1700,2.467085180156673,-0.1443815759951963,0.5104370910877869,5524.7652941176475
136599,0.17250531075820374,0.7068982877984585,1699,2.5404333961689267,-0.09322793304980036,0.38459643959990053,6722.239552678046
24661,0.18574839492536066,0.6572173179229593,1699,2.511049849715424,0.15918303687568022,0.5660854869364307,6871.69746909947
98865,0.3441782133386031,0.8382304212968079,1698,2.1535156378953317,0.01677151095552079,0.6569237529400247,3489.5530035335687
98420,-0.3891452176629917,1.0906195742707505,1695,2.5569234167783765,-0.3842426489295995,0.7672689340677075,7147.81592920354
134401,-0.7459319705239302,0.9747191650823896,1692,2.455539008223745,-0.8773581623183674,0.9680547311672913,5963.220449172577
66617,-0.8008965095310221,1.0974809630296865,1692,2.537188590278537,-0.9252105117506159,1.040372694650947,6590.222813238771
59852,0.49588122628108344,0.7943999667707333,1690,2.396736751853467,0.35169022726194243,0.6330480835979864,6532.533727810651
51075,0.07096942314138044,0.8638125305073533,1689,2.5904508151352212,0.12450169577264372,0.53938041707127,6382.116637063351
113081,0.05760556534417649,0.7036299654737627,1684,2.5609880807645298,0.0906644121129885,0.5001949966022972,6571.756532066508
96370,-0.007928692876864485,0.8922785835589795,1682,2.4722535664049627,-0.20078761004898457,0.5671387673574921,6363.640903686088
67443,0.03233339590632989,0.6142625402336737,1680,2.4516160465889576,0.03720494137279435,0.36879283181434536,6613.230357142857
113991,-0.12695097040276826,0.9768848572003672,1678,2.545377706139592,0.010472821102075692,0.5625023297788511,7340.689511323004
91349,0.581414937124968,0.41457240626053543,1674,2.431295350227853,0.04317504707242966,0.2945646630079462,4767.858422939068
81706,-0.45472604256439864,0.8812151761726529,1674,2.5530874159292156,-0.4667291392528874,0.6833296228664631,7366.170250896057
65304,0.12632584741602804,1.2280571263223243,1667,2.4227909828206724,-0.06988409165454378,0.8699666433335641,6366.026994601079
92499,0.17821925024806662,0.7538425383926921,1666,2.4851990025226236,0.025812844672417193,0.5368109137254906,6948.208283313325
66533,0.221466278789213,0.8505025953875252,1665,2.593954849027671,0.14951167668658802,0.7584260959051295,6923.577177177177
80771,-0.2208760635531295,1.147508147258636,1665,2.6046880796133633,-0.34215629451702007,0.7777917099457741,6767.23963963964
113806,0.5838758638550479,0.7769422206341603,1664,2.504923020490596,0.631531117785741,0.85044885330538,6758.8167067307695
41613,0.63491311913136,0.7960144089023876,1662,2.5762703317384066,0.5303401656758383,0.7976822572006824,5847.332129963899
101127,0.555791578818484,0.8414630781929165,1662,2.3446489429408595,0.46873752979222943,0.6741609269848307,6180.5180505415165
86839,-0.15668061054268234,1.2278669294790627,1654,2.4644165919882397,0.12455935564120763,0.9770831930340648,5928.217049576783
89299,-0.2812747601220389,0.9447626617474615,1645,2.461058496582122,-0.46964365484478443,0.7444208849088911,6630.093617021276
12767,-0.09284285688328264,1.0786177772506098,1643,2.528753257985661,-0.18240702747062396,0.6922319919280467,6784.984783931832
90968,-0.40751114659722054,1.062706499873841,1643,2.467332543523692,-0.5331541937046669,0.8299158103548713,6830.334144856969
72401,-0.6252818091281807,0.8405720148644994,1642,2.4457732613616066,-0.5648453572830866,0.7770311544859161,5286.2423873325215
6636,0.4203923389957609,0.894187108567192,1640,2.419081878840944,0.31377001657376496,0.6542876937992356,6607.154268292683
129540,0.12460293192586613,1.0626620199033232,1638,2.459581179984967,0.2464681632565067,0.7167238946736559,7219.020757020757
81186,-0.34950309940170765,0.9059408962678797,1634,2.458259906217079,-0.48530870629814676,0.7779339837404118,2890.588127294982
124831,0.1940297513526854,1.025101050741368,1628,2.473874100853544,0.2121860612269172,0.6739383656808221,6469.275798525799
80207,-0.12384494152200753,0.9008432693312176,1628,2.4995031176936053,-0.3311158932551858,0.5682197309249879,7078.4551597051595
116302,0.21132559623473712,1.0107182321198953,1624,2.562329118519327,-0.024151297600348166,0.6283731149988232,6233.896551724138
130191,0.5776468586296817,0.8733189629064831,1623,2.519136461506685,0.883508757177937,1.0394108314357606,5890.654959950709
